image_id,article_slug,article_title,category_path,position,local_path,status,bytes,src,inline_base64,alt,article_url
resy-pay__img01,resy-pay,Resy Pay,general,1,images/general/resy-pay/resy-pay__img01.png,ok,99308,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/3d93a3f8a1431608237a10f2e7c6ae1a.png,no,,https://helpdesk.resy.com/en_us/resy-pay-BJUK2y65
resy-reward-card__img01,resy-reward-card,American Express® Reward Card FAQ,general,1,images/general/resy-reward-card/resy-reward-card__img01.jpg,ok,477710,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/369b857dffcb7332f759c38805965977.jpg,no,,https://helpdesk.resy.com/en_us/resy-reward-card-By0nZ_3Qo
resy-surveys__img01,resy-surveys,Use Resy Surveys to Get Feedback From Guests,reporting-analytics,1,images/reporting-analytics/resy-surveys/resy-surveys__img01.jpg,ok,345855,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/aa775466ca0732b24087cb7766023d16.jpeg,no,,https://helpdesk.resy.com/en_us/resy-surveys-S1qQMwX8u
resy-surveys__img02,resy-surveys,Use Resy Surveys to Get Feedback From Guests,reporting-analytics,2,images/reporting-analytics/resy-surveys/resy-surveys__img02.jpg,ok,368493,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/3bb00466d49b8440f34c7661876dae22.jpeg,no,,https://helpdesk.resy.com/en_us/resy-surveys-S1qQMwX8u
resy-surveys__img03,resy-surveys,Use Resy Surveys to Get Feedback From Guests,reporting-analytics,3,images/reporting-analytics/resy-surveys/resy-surveys__img03.jpg,ok,391029,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/24197ced165653c6090f1ed1a66735c6.jpeg,no,,https://helpdesk.resy.com/en_us/resy-surveys-S1qQMwX8u
resy-pre-pay-best-practices__img01,resy-pre-pay-best-practices,What are some best practices for using Resy PrePay?,in-service-troubleshooting/cancellation-policy-and-payments,1,images/in-service-troubleshooting/cancellation-policy-and-payments/resy-pre-pay-best-practices/resy-pre-pay-best-practices__img01.png,ok,72487,,yes,,https://helpdesk.resy.com/en_us/resy-pre-pay-best-practices-HyoMMDmUu
resy-x-instagram-integration__img01,resy-x-instagram-integration,Resy x Instagram Integration,marketing-and-promotion,1,images/marketing-and-promotion/resy-x-instagram-integration/resy-x-instagram-integration__img01.gif,ok,3873163,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/7dc677d7436ff1b0531fd8a84a439b8e.gif,no,,https://helpdesk.resy.com/en_us/resy-x-instagram-integration-BJsrZPmLd
resy-x-facebook-integration:__img01,resy-x-facebook-integration:,Resy x Facebook Integration,marketing-and-promotion,1,images/marketing-and-promotion/resy-x-facebook-integration:/resy-x-facebook-integration:__img01.png,ok,8821,,yes,,https://helpdesk.resy.com/en_us/resy-x-facebook-integration:-S1nHZPm8u
resy-x-facebook-integration:__img02,resy-x-facebook-integration:,Resy x Facebook Integration,marketing-and-promotion,2,images/marketing-and-promotion/resy-x-facebook-integration:/resy-x-facebook-integration:__img02.png,ok,229645,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/cd2d10318c5b425df3c6765cc82d8c3e.png,no,,https://helpdesk.resy.com/en_us/resy-x-facebook-integration:-S1nHZPm8u
resy-x-facebook-integration:__img03,resy-x-facebook-integration:,Resy x Facebook Integration,marketing-and-promotion,3,images/marketing-and-promotion/resy-x-facebook-integration:/resy-x-facebook-integration:__img03.png,ok,121707,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/e785802fc7e632125213cad0be6ba7ca.png,no,,https://helpdesk.resy.com/en_us/resy-x-facebook-integration:-S1nHZPm8u
resy-x-facebook-integration:__img04,resy-x-facebook-integration:,Resy x Facebook Integration,marketing-and-promotion,4,images/marketing-and-promotion/resy-x-facebook-integration:/resy-x-facebook-integration:__img04.png,ok,137315,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/d63c890d64c632bfb779a9710c4e33ac.png,no,,https://helpdesk.resy.com/en_us/resy-x-facebook-integration:-S1nHZPm8u
resy-x-facebook-integration:__img05,resy-x-facebook-integration:,Resy x Facebook Integration,marketing-and-promotion,5,images/marketing-and-promotion/resy-x-facebook-integration:/resy-x-facebook-integration:__img05.png,ok,162949,,yes,,https://helpdesk.resy.com/en_us/resy-x-facebook-integration:-S1nHZPm8u
resy-x-facebook-integration:__img06,resy-x-facebook-integration:,Resy x Facebook Integration,marketing-and-promotion,6,images/marketing-and-promotion/resy-x-facebook-integration:/resy-x-facebook-integration:__img06.png,ok,125762,,yes,,https://helpdesk.resy.com/en_us/resy-x-facebook-integration:-S1nHZPm8u
resy-x-facebook-integration:__img07,resy-x-facebook-integration:,Resy x Facebook Integration,marketing-and-promotion,7,images/marketing-and-promotion/resy-x-facebook-integration:/resy-x-facebook-integration:__img07.png,ok,236047,,yes,,https://helpdesk.resy.com/en_us/resy-x-facebook-integration:-S1nHZPm8u
resy-x-facebook-integration:__img08,resy-x-facebook-integration:,Resy x Facebook Integration,marketing-and-promotion,8,images/marketing-and-promotion/resy-x-facebook-integration:/resy-x-facebook-integration:__img08.png,ok,239136,,yes,,https://helpdesk.resy.com/en_us/resy-x-facebook-integration:-S1nHZPm8u
resy-x-facebook-integration:__img09,resy-x-facebook-integration:,Resy x Facebook Integration,marketing-and-promotion,9,images/marketing-and-promotion/resy-x-facebook-integration:/resy-x-facebook-integration:__img09.png,ok,30988,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/722de7a779406e047e26d6079ef30bfa.png,no,,https://helpdesk.resy.com/en_us/resy-x-facebook-integration:-S1nHZPm8u
resyos-apps-reports__img01,resyos-apps-reports,Reports in the ResyOS App,general,1,images/general/resyos-apps-reports/resyos-apps-reports__img01.jpg,ok,134116,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/cc234c02ea33a1c9849d5f1415e5c549.jpg,no,,https://helpdesk.resy.com/en_us/resyos-apps-reports-BkgyABIP3
resyos-apps-reports__img02,resyos-apps-reports,Reports in the ResyOS App,general,2,images/general/resyos-apps-reports/resyos-apps-reports__img02.jpg,ok,142577,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/61c7c693f69c68b8b58671c2894e9f8b.jpg,no,,https://helpdesk.resy.com/en_us/resyos-apps-reports-BkgyABIP3
resyos-apps-reports__img03,resyos-apps-reports,Reports in the ResyOS App,general,3,images/general/resyos-apps-reports/resyos-apps-reports__img03.jpg,ok,102848,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/d2618de0cbcc61ec20f7d23014bb768e.jpg,no,,https://helpdesk.resy.com/en_us/resyos-apps-reports-BkgyABIP3
resyos-apps-reports__img04,resyos-apps-reports,Reports in the ResyOS App,general,4,images/general/resyos-apps-reports/resyos-apps-reports__img04.jpg,ok,80753,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/46320ae96a308a566c13a752539cd1c9.jpg,no,,https://helpdesk.resy.com/en_us/resyos-apps-reports-BkgyABIP3
resyos-apps-reports__img05,resyos-apps-reports,Reports in the ResyOS App,general,5,images/general/resyos-apps-reports/resyos-apps-reports__img05.jpg,ok,114355,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/fdeb0bfc9216d50a7493e0438ae31243.jpg,no,,https://helpdesk.resy.com/en_us/resyos-apps-reports-BkgyABIP3
resyos-app-settings__img01,resyos-app-settings,ResyOS App Settings,general,1,images/general/resyos-app-settings/resyos-app-settings__img01.png,ok,561495,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/19b33d29633e1ae5e902a9c3d1053d69.png,no,,https://helpdesk.resy.com/en_us/resyos-app-settings-r1dXii2Gs
resyos-app-settings__img02,resyos-app-settings,ResyOS App Settings,general,2,images/general/resyos-app-settings/resyos-app-settings__img02.jpg,ok,158672,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/b26ee369403090c84746cc0c8380c7e1.jpg,no,,https://helpdesk.resy.com/en_us/resyos-app-settings-r1dXii2Gs
resyos-app-settings__img03,resyos-app-settings,ResyOS App Settings,general,3,images/general/resyos-app-settings/resyos-app-settings__img03.jpg,ok,58902,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/4f7dcb3fc0ecf772fdf0ed1c2ae63e0b.jpg,no,,https://helpdesk.resy.com/en_us/resyos-app-settings-r1dXii2Gs
resyos-app-settings__img04,resyos-app-settings,ResyOS App Settings,general,4,images/general/resyos-app-settings/resyos-app-settings__img04.jpg,ok,61594,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/23b7b6b7720492e097383cd8fb5589b0.jpg,no,,https://helpdesk.resy.com/en_us/resyos-app-settings-r1dXii2Gs
resyos-app-settings__img05,resyos-app-settings,ResyOS App Settings,general,5,images/general/resyos-app-settings/resyos-app-settings__img05.jpg,ok,47293,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/89071b6dc699c46f9b91473ede943d99.jpg,no,,https://helpdesk.resy.com/en_us/resyos-app-settings-r1dXii2Gs
resyos-app-settings__img06,resyos-app-settings,ResyOS App Settings,general,6,images/general/resyos-app-settings/resyos-app-settings__img06.jpg,ok,29959,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/5c773a9d0b9224dbf46febc931b1c985.jpg,no,,https://helpdesk.resy.com/en_us/resyos-app-settings-r1dXii2Gs
resyos-app-settings__img07,resyos-app-settings,ResyOS App Settings,general,7,images/general/resyos-app-settings/resyos-app-settings__img07.jpg,ok,55158,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/aac13e2d320c333908ce43d6e1ccb011.jpg,no,,https://helpdesk.resy.com/en_us/resyos-app-settings-r1dXii2Gs
resyos-app-settings__img08,resyos-app-settings,ResyOS App Settings,general,8,images/general/resyos-app-settings/resyos-app-settings__img08.jpg,ok,230942,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/c5ca725601d4882434e2121057b39981.jpg,no,,https://helpdesk.resy.com/en_us/resyos-app-settings-r1dXii2Gs
resyos-and-pos-reporting__img01,resyos-and-pos-reporting,ResyOS and POS Reporting,reporting-analytics,1,images/reporting-analytics/resyos-and-pos-reporting/resyos-and-pos-reporting__img01.jpg,ok,2080518,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/148169f68ce401338df43c5cca0e4cad.jpg,no,,https://helpdesk.resy.com/en_us/resyos-and-pos-reporting-SJRv9oy2O
resyos-and-pos-reporting__img02,resyos-and-pos-reporting,ResyOS and POS Reporting,reporting-analytics,2,images/reporting-analytics/resyos-and-pos-reporting/resyos-and-pos-reporting__img02.jpg,ok,3789406,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/07b7e0d3b531c5ed0cbff94f947bf219.jpg,no,,https://helpdesk.resy.com/en_us/resyos-and-pos-reporting-SJRv9oy2O
resyos-and-pos-reporting__img03,resyos-and-pos-reporting,ResyOS and POS Reporting,reporting-analytics,3,images/reporting-analytics/resyos-and-pos-reporting/resyos-and-pos-reporting__img03.jpg,ok,2264512,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/fa6cbbae8e866baaf2af5b98e465d0d8.jpg,no,,https://helpdesk.resy.com/en_us/resyos-and-pos-reporting-SJRv9oy2O
resyos-and-pos-reporting__img04,resyos-and-pos-reporting,ResyOS and POS Reporting,reporting-analytics,4,images/reporting-analytics/resyos-and-pos-reporting/resyos-and-pos-reporting__img04.png,ok,290767,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/92799cce7f3cf972f56950302b0a094a.png,no,,https://helpdesk.resy.com/en_us/resyos-and-pos-reporting-SJRv9oy2O
resyos-features-summary__img01,resyos-features-summary,Resy OS Features Summary,getting-started-settings,1,images/getting-started-settings/resyos-features-summary/resyos-features-summary__img01.png,ok,639520,,yes,,https://helpdesk.resy.com/en_us/resyos-features-summary-rJ_oZDQIO
resyos-features-summary__img02,resyos-features-summary,Resy OS Features Summary,getting-started-settings,2,images/getting-started-settings/resyos-features-summary/resyos-features-summary__img02.png,ok,589041,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/68b2a0cd3b8ded56910ea85f547fb950.png,no,,https://helpdesk.resy.com/en_us/resyos-features-summary-rJ_oZDQIO
resyos-ipad-set-up__img01,resyos-ipad-set-up,Setting Up Resy OS on an iPad,onboarding-materials,1,images/onboarding-materials/resyos-ipad-set-up/resyos-ipad-set-up__img01.png,ok,299845,,yes,,https://helpdesk.resy.com/en_us/resyos-ipad-set-up-rkrbv7L_
resyos-ipad-set-up__img02,resyos-ipad-set-up,Setting Up Resy OS on an iPad,onboarding-materials,2,images/onboarding-materials/resyos-ipad-set-up/resyos-ipad-set-up__img02.png,ok,103328,,yes,,https://helpdesk.resy.com/en_us/resyos-ipad-set-up-rkrbv7L_
resyos-ipad-set-up__img03,resyos-ipad-set-up,Setting Up Resy OS on an iPad,onboarding-materials,3,images/onboarding-materials/resyos-ipad-set-up/resyos-ipad-set-up__img03.png,ok,155518,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/380b12a436f96725b6635df7ced3cdee.png,no,,https://helpdesk.resy.com/en_us/resyos-ipad-set-up-rkrbv7L_
resyos-ipad-set-up__img04,resyos-ipad-set-up,Setting Up Resy OS on an iPad,onboarding-materials,4,images/onboarding-materials/resyos-ipad-set-up/resyos-ipad-set-up__img04.jpg,ok,115255,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/46e3a069ff2e69c4f4e14702a3ddaf9a.jpg,no,,https://helpdesk.resy.com/en_us/resyos-ipad-set-up-rkrbv7L_
resyos-ipad-set-up__img05,resyos-ipad-set-up,Setting Up Resy OS on an iPad,onboarding-materials,5,images/onboarding-materials/resyos-ipad-set-up/resyos-ipad-set-up__img05.jpg,ok,119022,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/b44961c8861ef2ebf268120d8dbf8338.jpg,no,,https://helpdesk.resy.com/en_us/resyos-ipad-set-up-rkrbv7L_
right-number-wrong-guest__img01,right-number-wrong-guest,"Right Phone Number, Wrong Guest?",in-service-troubleshooting/guest-profile,1,images/in-service-troubleshooting/guest-profile/right-number-wrong-guest/right-number-wrong-guest__img01.png,ok,13620,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/f951c13e0952711f2e960ea547fd862e.png,no,,https://helpdesk.resy.com/en_us/right-number-wrong-guest-BJEu43r3c
right-number-wrong-guest__img02,right-number-wrong-guest,"Right Phone Number, Wrong Guest?",in-service-troubleshooting/guest-profile,2,images/in-service-troubleshooting/guest-profile/right-number-wrong-guest/right-number-wrong-guest__img02.png,ok,35736,https://cdn.kustomerhostedcontent.com/media/6036f66758799c770950d98d/22bb5ba9f75242fca2b291703e4e1a75.png,no,,https://helpdesk.resy.com/en_us/right-number-wrong-guest-BJEu43r3c
standard-resy-automated-email-content__img01,standard-resy-automated-email-content,Automated Reservation Emails,getting-started-settings/guest-communications,1,images/getting-started-settings/guest-communications/standard-resy-automated-email-content/standard-resy-automated-email-content__img01.png,ok,174402,,yes,,https://helpdesk.resy.com/en_us/standard-resy-automated-email-content-HyaaWvXId
standard-resy-automated-email-content__img02,standard-resy-automated-email-content,Automated Reservation Emails,getting-started-settings/guest-communications,2,images/getting-started-settings/guest-communications/standard-resy-automated-email-content/standard-resy-automated-email-content__img02.png,ok,182863,,yes,,https://helpdesk.resy.com/en_us/standard-resy-automated-email-content-HyaaWvXId
